row_id,pokemon_id,pokemon_en,pokemon_ja,wiki_page_name,wiki_page_url,role,range,damage_type,skill_slot,move_stage,move_en,move_ja,parent_move_en,parent_move_ja,source_object,ratio_component,effect_label,ratio_percent,stat_type,level_scaling,base_value,formula_en,formula_ja,exception,alert,true_description,notes,rsb_info,move_type,cooldown,upgrade_level_1,upgrade_level_2,unite_energy,unite_buffs,unite_buff_duration
"1,948",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,add3,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,949",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,add4,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,950",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,add5,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,951",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,enhanced,,,,,,,,,,Widens this move’s area-of-effect and increases the duration of its effects by 1s.,,,Recovery,8,4,10,,,
"1,952",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,enhanced_add1,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,953",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,enhanced_add2,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,954",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,enhanced_add3,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,955",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,enhanced_add4,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,956",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Moonlight,つきのひかり,Heal Pulse,いやしのはどう,rsb,enhanced_add5,,,,,,,,,,,,,Recovery,8,4,10,,,
"1,957",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,base,Damage,140.,SpAtk,20.,350.,140% SpAtk + 20 * (Level - 1) + 350,特攻 x 140% + 20 x (レベル - 1) + 350,,,"Attacks nearby enemies with an energy-draining kiss. Each enemy hit by the kiss receives damage and releases an air kiss. These air kisses will travel to a nearby ally with the lowest HP and restore their HP. If no allies are near, the air kisses will return to Clefable and restore its HP for 180% of the damage dealt.",,,Recovery,4,4,10,,,
"1,958",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,add1,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,959",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,add2,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,960",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,add3,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,961",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,add4,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,962",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,add5,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,963",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,enhanced,,,,,,,,,,Widens this move’s area-of-effect and increases the amount of HP restored to 200% of the damage dealt.,,,Recovery,4,4,10,,,
"1,964",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,enhanced_add1,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,965",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,enhanced_add2,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,966",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,enhanced_add3,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,967",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,enhanced_add4,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,968",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 1,upgrade,Draining Kiss,ドレインキッス,Heal Pulse,いやしのはどう,rsb,enhanced_add5,,,,,,,,,,,,,Recovery,4,4,10,,,
"1,969",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,base,Damage,113.,SpAtk,19.,590.,113% SpAtk + 19 * (Level - 1) + 590,特攻 x 113% + 19 x (レベル - 1) + 590,,,"Let out a charming cry, dealing damage to nearby enemies and decreasing their movement speed by 40% for 2s.",,,Area,9,,,,,
"1,970",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,add1,,,,,,,,,,,,,Area,9,,,,,
"1,971",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,add2,,,,,,,,,,,,,Area,9,,,,,
"1,972",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,add3,,,,,,,,,,,,,Area,9,,,,,
"1,973",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,add4,,,,,,,,,,,,,Area,9,,,,,
"1,974",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,add5,,,,,,,,,,,,,Area,9,,,,,
"1,975",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,enhanced,,,,,,,,,,,,,Area,9,,,,,
"1,976",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,enhanced_add1,,,,,,,,,,,,,Area,9,,,,,
"1,977",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,enhanced_add2,,,,,,,,,,,,,Area,9,,,,,
"1,978",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,enhanced_add3,,,,,,,,,,,,,Area,9,,,,,
"1,979",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,enhanced_add4,,,,,,,,,,,,,Area,9,,,,,
"1,980",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,base,Disarming Voice,チャームボイス,,,rsb,enhanced_add5,,,,,,,,,,,,,Area,9,,,,,
"1,981",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,base,Damage - Auto Attacks,98.,SpAtk,10.,410.,98% SpAtk + 10 * (Level - 1) + 410,特攻 x 98% + 10 x (レベル - 1) + 410,,,"Create a gravity zone centered on Clefable that persists for 3s. Inside the gravity zone, auto attacks change and deal increased damage. Enemies in the gravity zone have their movement speed decreased by 15% stacking up to 3 times gaining a stack whenever a set amount of time passes. These enemies are also unable to use Dash moves. If an enemy attempts to enter the gravity zone with a dash move, the dash move is stopped and that enemy is left unable to act for 1s.",,,Hindrance,8,6,12,,,
"1,982",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,add1,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,983",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,add2,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,984",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,add3,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,985",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,add4,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,986",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,add5,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,987",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,enhanced,,,,,,,,,,Widens this move’s area-of-effect and increases the duration of its effects to 4s.,,,Hindrance,8,6,12,,,
"1,988",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,enhanced_add1,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,989",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,enhanced_add2,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,990",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,enhanced_add3,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,991",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,enhanced_add4,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,992",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Gravity,じゅうりょく,Disarming Voice,チャームボイス,rsb,enhanced_add5,,,,,,,,,,,,,Hindrance,8,6,12,,,
"1,993",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,base,Shield,234.,SpAtk,0.,810.,234% SpAtk + 810,特攻 x 234% + 810,,,Clefable moves to the designated location while waving its finger receiving a 3s shield. Attention of enemies hit and enemies near the designated location are drawn. These drawn enemies are forced to approach the user and attack Clefable with their auto attacks for 2s.,,,Hindrance,7.5,6,12,,,
"1,994",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,add1,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"1,995",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,add2,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"1,996",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,add3,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"1,997",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,add4,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"1,998",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,add5,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"1,999",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,enhanced,,,,,,,,,,Increases Clefable's Defense by 150 for 3s and Sp. Def by 100 for 3s when this move is used.,,,Hindrance,7.5,6,12,,,
"2,000",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,enhanced_add1,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"2,001",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,enhanced_add2,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"2,002",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,enhanced_add3,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"2,003",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,enhanced_add4,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"2,004",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Move 2,upgrade,Follow Me,このゆびとまれ,Disarming Voice,チャームボイス,rsb,enhanced_add5,,,,,,,,,,,,,Hindrance,7.5,6,12,,,
"2,005",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,base,,,,,,,,,,"Clefable waggles their finger, restoring HP to allies in the area-of-effect. The lower an ally's HP is, the more HP this move restores to that ally. Afterward, Clefable gets a random move that can be performed by using the Unite Move again within 10s.",Note: Some random moves will activate immediately.,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,006",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,add1,Heal,,,,,,,True,,30% missing HP,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,007",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,add2,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,008",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,add3,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,009",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,add4,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,010",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,add5,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,011",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,enhanced,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,012",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,enhanced_add1,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,013",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,enhanced_add2,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,014",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,enhanced_add3,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,015",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,enhanced_add4,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,016",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,unite,Wonder Wish,ゆびにねがいを,,,rsb,enhanced_add5,,,,,,,,,,,,,Recovery,100,,,90000,"30% Movement Speed, 30% CDR, 20% Max HP Shield",6
"2,017",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],base,,,,,,,,,,Hops but nothing happens. Activates immediately and refunds 90% Unite Charge.,,,,,,,,,
"2,018",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],add1,,,,,,,,,,,,,,,,,,,
"2,019",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],add2,,,,,,,,,,,,,,,,,,,
"2,020",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],add3,,,,,,,,,,,,,,,,,,,
"2,021",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],add4,,,,,,,,,,,,,,,,,,,
"2,022",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],add5,,,,,,,,,,,,,,,,,,,
"2,023",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],enhanced,,,,,,,,,,,,,,,,,,,
"2,024",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],enhanced_add1,,,,,,,,,,,,,,,,,,,
"2,025",17,Clefable,ピクシー,ピクシー,https://wikiwiki.jp/poke-unite/%E3%83%94%E3%82%AF%E3%82%B7%E3%83%BC,Supporter,Melee,Special,Unite Move,secondary_unite,Splash,はねる,Wonder Wish,ゆびにねがいを,secondary_unite_rsb[0],enhanced_add2,,,,,,,,,,,,,,,,,,,
